sample_id,cs_flow_rate,pb_flow_rate,temperature,residence_time,plqy,emission_peak,fwhm,quality_class,pl_peak_wavelength,pl_peak_intensity,pl_integrated_intensity,pl_fwhm_calculated,abs_edge_wavelength,abs_peak_intensity,abs_integrated,stokes_shift,pl_symmetry,baseline_level
605,0.69,1.34,101.0,182.9,0.1978,519.78,54.1,poor,516.4705882352941,1.0,100.91888527429464,75.29411764705884,400.0,1.0,119.04264587532214,116.47058823529414,0.8027598744283624,0.18519457782504245
606,0.76,0.83,168.2,86.7,0.9106,514.53,25.97,excellent,515.2941176470588,1.0,38.61271770816914,25.882352941176407,400.0,1.0,121.98567264390614,115.29411764705878,0.9571816567674163,0.040371902019534736
607,0.87,1.31,192.9,168.2,0.67,517.07,36.2,good,520.0,1.0,54.89275839058389,38.823529411764696,400.0,1.0,121.4547534655613,120.0,0.9961741927408614,0.05826029360279883
608,0.6,0.96,139.1,170.0,0.5512,517.63,39.04,fair,518.8235294117648,1.0,61.93086616189184,40.00000000000006,400.0,1.0,104.91867706616188,118.82352941176475,0.9249382089044029,0.07690232207520695
609,0.76,0.82,183.1,136.7,0.8646,515.22,26.41,excellent,516.4705882352941,1.0,40.88575476972736,27.058823529411768,400.0,1.0,122.65137741139648,116.47058823529414,0.9750649800907162,0.049933221070753514
610,0.76,0.7,175.5,186.7,0.7435,513.36,27.19,good,514.1176470588235,1.0,43.01045091152266,27.05882352941171,400.0,1.0,121.0672243425293,114.11764705882354,0.9322920304409772,0.051707925582200276
611,0.6,1.21,190.0,203.3,0.3646,518.53,44.14,poor,520.0,1.0,86.48168010337145,55.29411764705884,400.0,1.0,117.94043879537688,120.0,0.9186864743986904,0.13304840592437922
612,0.6,1.6,175.5,103.3,0.5672,518.82,41.12,fair,521.1764705882354,1.0,66.02021009157461,43.529411764705856,400.0,1.0,123.90625898819512,121.17647058823536,0.9705963840993916,0.08338403998225295
613,0.55,1.62,164.3,152.9,0.4908,518.04,41.92,fair,518.8235294117648,1.0,65.86179921183319,44.70588235294116,400.0,1.0,125.95663330790605,118.82352941176475,0.9399361259732613,0.0862973941061971
614,1.99,1.23,184.7,209.1,0.5194,516.48,41.97,fair,516.4705882352941,1.0,69.27882300160203,43.52941176470591,400.0,1.0,127.01936674864092,116.47058823529414,0.8858248454962895,0.09163787153918258
615,0.73,1.33,126.9,188.0,0.5091,515.69,42.0,fair,516.4705882352941,1.0,62.629754127457815,42.35294117647061,400.0,1.0,119.69544190111057,116.47058823529414,0.9207568852368748,0.06818323959126679
616,0.76,0.7,168.2,70.0,0.92,514.16,19.65,excellent,512.9411764705883,1.0,29.61213619655539,18.823529411764696,400.0,1.0,120.71163809316353,112.94117647058829,0.8491915291420545,0.03694712834182605
617,0.97,1.43,102.6,60.5,0.4611,519.35,41.88,fair,522.3529411764706,1.0,79.24281194053039,49.41176470588232,400.0,1.0,125.46038935056939,122.35294117647061,0.9633898446573677,0.10287057507958079
618,0.6,1.47,168.2,170.0,0.4446,519.38,42.06,fair,517.6470588235294,1.0,77.56781528417369,45.882352941176464,400.0,1.0,127.38347719020156,117.64705882352939,0.8389625167601562,0.1071287691379961
619,0.6,1.6,153.6,136.7,0.6707,518.43,36.7,good,521.1764705882354,1.0,59.846597712198616,37.64705882352939,400.0,1.0,124.92753031457232,121.17647058823536,0.9977572648800114,0.06289690948193126
620,1.74,1.53,137.9,88.7,0.8515,510.9,23.42,excellent,511.7647058823529,1.0,37.14884610343989,23.529411764705912,400.0,1.0,117.4057817666646,111.76470588235293,0.9627349180645648,0.05430676972134577
621,1.6,0.75,136.3,225.0,0.5253,513.94,41.95,fair,516.4705882352941,1.0,74.54317956497356,47.058823529411825,400.0,1.0,119.70776630048556,116.47058823529414,0.9305659129425111,0.11537086300548367
622,0.6,1.47,139.1,186.7,0.5277,516.58,42.96,fair,516.4705882352941,1.0,68.66244016040896,48.23529411764707,400.0,1.0,123.02197316411699,116.47058823529414,0.8964102835914931,0.07949758669535059
623,0.6,1.34,110.0,220.0,0.5075,519.43,46.88,fair,523.5294117647059,1.0,78.70641914369028,51.76470588235293,400.0,1.0,125.58647279146759,123.52941176470586,0.9923002990616154,0.11499008732845133
624,1.35,0.91,136.7,128.7,0.9081,513.15,23.68,excellent,511.7647058823529,1.0,34.45849303132758,23.529411764705912,400.0,1.0,99.20400931987282,111.76470588235293,0.8322881202155962,0.032954639334958145
625,2.05,0.7,163.8,73.5,0.5502,512.51,45.83,fair,514.1176470588235,1.0,68.2072405328506,48.235294117647015,400.0,1.0,117.95313379740534,114.11764705882354,0.9257211217027469,0.08545332397346969
626,0.86,0.78,185.3,98.4,0.7681,515.2,32.01,excellent,514.1176470588235,1.0,52.62245593216302,32.94117647058823,400.0,1.0,122.8523561244629,114.11764705882354,0.8591600199201305,0.07895666214535775
627,0.76,0.7,146.4,70.0,0.92,513.93,19.46,excellent,515.2941176470588,1.0,29.449941360643294,18.823529411764696,400.0,1.0,119.79690611550164,115.29411764705878,0.9963557251202794,0.03212330426958644
628,0.6,1.21,117.3,120.0,0.4509,519.92,45.32,fair,522.3529411764706,1.0,73.67031048180917,50.58823529411768,400.0,1.0,125.17150370441935,122.35294117647061,0.9567515780213993,0.06671687037430526
629,1.68,1.14,120.7,155.7,0.8435,512.88,33.62,excellent,510.5882352941177,1.0,47.52019976122635,32.941176470588175,400.0,1.0,121.17952365060361,110.58823529411768,0.825953239378345,0.0500036313936872
630,0.6,0.96,131.8,186.7,0.4904,519.59,42.37,fair,518.8235294117648,1.0,81.1013667793555,48.23529411764707,400.0,1.0,126.59671281667715,118.82352941176475,0.8636913215740407,0.09124434919310058
631,1.15,0.86,119.5,81.4,0.7039,513.11,32.13,good,514.1176470588235,1.0,51.03526690821566,32.94117647058829,400.0,1.0,123.40440371724436,114.11764705882354,0.9446060260181935,0.06719695495986952
632,0.6,0.96,190.0,203.3,0.4809,523.27,37.86,fair,521.1764705882354,1.0,72.37733767259903,42.35294117647061,400.0,1.0,126.41045521299505,121.17647058823536,0.8620728200669392,0.10636304018223744
633,0.76,0.83,131.8,70.0,0.8272,514.24,27.27,excellent,512.9411764705883,1.0,41.55930741278797,25.882352941176407,400.0,1.0,119.74510871021538,112.94117647058829,0.834050209667284,0.046589979917750844
634,0.6,0.83,190.0,170.0,0.5147,520.49,42.56,fair,520.0,1.0,71.69400335715684,47.058823529411825,400.0,1.0,125.4864571123353,120.0,0.8758299356942694,0.10642092633256153
635,0.6,1.21,160.9,86.7,0.6474,516.32,36.34,good,520.0,1.0,56.58005622937868,37.64705882352939,400.0,1.0,123.79848855991266,120.0,0.974881496965125,0.06751548407698257
636,1.44,1.27,188.2,246.0,0.6989,517.65,31.36,good,516.4705882352941,1.0,48.719958933620354,34.11764705882348,400.0,1.0,122.95599228830383,116.47058823529414,0.8359440299764516,0.05912591550900975
637,1.31,1.37,108.5,133.3,0.5698,518.27,36.32,fair,515.2941176470588,1.0,61.74195446640792,37.64705882352939,400.0,1.0,125.98460607469752,115.29411764705878,0.7795018169611354,0.07103224676046102
638,0.6,0.83,168.2,203.3,0.6736,517.1,29.33,good,520.0,1.0,50.25273674461853,30.58823529411768,400.0,1.0,121.2848657181676,120.0,0.9943964221369676,0.06872429288199942
639,0.64,0.83,113.4,169.0,0.6922,515.94,35.74,good,516.4705882352941,1.0,56.85695278888702,36.470588235294144,400.0,1.0,118.1894816450221,116.47058823529414,0.9245672056154297,0.07430981090370277
640,0.7,1.18,113.4,79.1,0.5118,516.9,42.87,fair,520.0,1.0,68.72957690503131,48.23529411764707,400.0,1.0,124.02649262856052,120.0,0.9576309794825077,0.09148524134378472
641,0.6,0.7,146.4,203.3,0.606,514.88,34.75,good,510.5882352941177,1.0,54.15894941000245,37.64705882352939,400.0,1.0,124.93263036363683,110.58823529411768,0.7311542623162312,0.06873371232214062
642,0.6,1.34,131.8,86.7,0.4703,520.25,43.72,fair,521.1764705882354,1.0,78.99983121998679,48.23529411764707,400.0,1.0,131.61914728005155,121.17647058823536,0.9417301343857676,0.09986040783683668
643,1.5,1.74,117.0,172.5,0.6695,513.5,36.43,good,514.1176470588235,1.0,54.337385667449794,36.47058823529409,400.0,1.0,124.89684566016392,114.11764705882354,0.9221592055907145,0.04177031660338918
644,1.63,1.26,133.9,153.6,0.92,513.85,24.94,excellent,514.1176470588235,1.0,35.453735005068346,24.70588235294116,400.0,1.0,120.2588947402552,114.11764705882354,0.9357369056288432,0.03290014000991158
645,0.69,1.47,116.4,227.9,0.5631,515.4,43.61,fair,514.1176470588235,1.0,62.613269550340064,45.882352941176464,400.0,1.0,124.11144740324893,114.11764705882354,0.869108227064869,0.07133801227985885
646,0.6,1.09,110.0,120.0,0.4931,519.05,42.53,fair,516.4705882352941,1.0,75.644896701182,48.23529411764707,400.0,1.0,124.48673559828217,116.47058823529414,0.827602365722774,0.09888316357168703
647,0.6,1.21,124.5,153.3,0.5046,519.08,41.36,fair,518.8235294117648,1.0,72.30354335101157,45.88235294117652,400.0,1.0,115.47219438122792,118.82352941176475,0.8894989066737066,0.09552477525843947
648,0.76,0.83,168.2,153.3,0.92,514.5,22.67,excellent,515.2941176470588,1.0,33.93796200189247,21.17647058823536,400.0,1.0,123.0278663516805,115.29411764705878,0.9721405638839984,0.0424118663970045
649,0.76,0.83,139.1,86.7,0.92,514.62,24.37,excellent,514.1176470588235,1.0,33.642334334999404,24.705882352941103,400.0,1.0,122.27730386942316,114.11764705882354,0.9151207891081528,0.029168391008085055
650,1.6,1.67,132.5,135.8,0.88,514.03,26.71,excellent,511.7647058823529,1.0,36.27376598284863,25.882352941176407,400.0,1.0,120.64173183219357,111.76470588235293,0.7998139010441367,0.02558465454836244
651,1.1,1.53,113.0,194.8,0.701,514.25,37.92,good,515.2941176470588,1.0,56.10612588705719,38.823529411764696,400.0,1.0,120.66231965114946,115.29411764705878,0.9542542980541802,0.08046392250115797
652,0.76,0.83,160.9,86.7,0.9027,515.53,26.46,excellent,515.2941176470588,1.0,38.70429740962281,25.882352941176464,400.0,1.0,122.05156884522566,115.29411764705878,0.9150362166704997,0.03377068915702765
653,0.76,0.83,139.1,136.7,0.92,513.16,28.48,excellent,512.9411764705883,1.0,40.03783157406731,28.235294117647015,400.0,1.0,120.66693687076612,112.94117647058829,0.9171727382667797,0.03307733948181067
654,1.0,1.66,129.2,166.2,0.6029,515.5,39.11,good,518.8235294117648,1.0,63.43102662063193,42.35294117647061,400.0,1.0,123.97790753083581,118.82352941176475,0.9908355485160704,0.07887432276975706
655,0.6,0.7,190.0,203.3,0.5027,517.46,39.17,fair,514.1176470588235,1.0,71.08816638275306,42.35294117647055,400.0,1.0,127.34458426379464,114.11764705882354,0.7889014626826112,0.12786584471487375
656,0.95,0.76,114.4,63.2,0.6694,514.8,29.81,good,515.2941176470588,1.0,49.47757788023662,30.58823529411768,400.0,1.0,121.11151645146575,115.29411764705878,0.8928979185634105,0.059583015935017726
657,1.51,0.66,150.7,105.6,0.5928,514.17,40.97,fair,518.8235294117648,1.0,62.48078058006982,44.70588235294122,400.0,1.0,122.32625203280124,118.82352941176475,0.9692484763852234,0.0783816652831295
658,0.6,1.21,139.1,103.3,0.5474,519.16,39.52,fair,521.1764705882354,1.0,65.36616227567913,40.0,400.0,1.0,124.25162452154444,121.17647058823536,0.9549008143745334,0.08566169341402723
659,0.6,1.21,131.8,120.0,0.6447,517.74,38.17,good,516.4705882352941,1.0,57.9296813316385,37.64705882352939,400.0,1.0,119.97593398436666,116.47058823529414,0.8437358255657932,0.07335586099480935
660,0.6,0.7,168.2,86.7,0.6462,517.69,30.83,good,518.8235294117648,1.0,55.18801179923975,31.764705882352928,400.0,1.0,126.69826244468385,118.82352941176475,0.8986032720430601,0.07095191631409874
661,0.6,1.6,160.9,153.3,0.4676,520.83,42.95,fair,521.1764705882354,1.0,75.35158495531743,48.23529411764707,400.0,1.0,125.5454103479125,121.17647058823536,0.9250625532231409,0.09525841630767916
662,0.76,0.7,146.4,203.3,0.8372,515.61,28.21,excellent,514.1176470588235,1.0,46.08947996037919,27.05882352941171,400.0,1.0,124.06347310102593,114.11764705882354,0.8307262115478835,0.061745553564749145
663,0.6,1.09,124.5,70.0,0.4786,519.05,47.04,fair,518.8235294117648,1.0,81.746746547821,57.64705882352939,400.0,1.0,126.98642131751521,118.82352941176475,0.903900195943871,0.10422270958091966
664,0.76,0.7,153.6,220.0,0.8873,510.2,22.92,excellent,509.4117647058824,1.0,36.299607973270625,21.17647058823536,400.0,1.0,116.31328736069246,109.41176470588238,0.8445304156382991,0.039988816084410995
665,2.03,1.55,176.9,70.0,0.7998,515.61,23.52,excellent,515.2941176470588,1.0,40.563517909182906,22.35294117647055,400.0,1.0,122.05555246712642,115.29411764705878,0.8787453170509586,0.0629444351816882
666,0.6,0.7,168.2,136.7,0.7071,514.52,28.99,good,516.4705882352941,1.0,47.57298754451118,29.41176470588232,400.0,1.0,122.82384254517484,116.47058823529414,0.9712912852981809,0.05120994128902693
667,1.23,1.0,117.0,110.0,0.7582,517.59,28.48,excellent,516.4705882352941,1.0,46.64196371658437,29.41176470588232,400.0,1.0,123.5806646229177,116.47058823529414,0.8606118202134021,0.06336252355233868
668,0.6,0.96,168.2,220.0,0.43,518.53,42.03,fair,520.0,1.0,74.97113633238794,45.88235294117652,400.0,1.0,126.5227730295995,120.0,0.9215313024739372,0.09607067338447998
669,0.6,0.7,110.0,170.0,0.6395,513.04,35.77,good,514.1176470588235,1.0,55.35651551367261,37.64705882352945,400.0,1.0,119.97514287362098,114.11764705882354,0.9242429576754848,0.05439518184934687
670,0.6,1.47,124.5,153.3,0.3384,520.51,52.08,poor,524.7058823529412,1.0,86.00679225466095,61.176470588235304,400.0,1.0,119.94472664545812,124.70588235294122,0.997941955676925,0.13000934241515044
671,2.16,0.93,109.2,125.2,0.4374,513.66,50.39,fair,520.0,1.0,82.0106966569964,57.64705882352939,400.0,1.0,125.07092949505297,120.0,0.9468948265681618,0.07740134634339214
672,0.6,1.6,160.9,136.7,0.4565,518.45,44.6,fair,515.2941176470588,1.0,76.69954002566755,51.764705882352985,400.0,1.0,126.92511790633392,115.29411764705878,0.8205440681046331,0.09103872488615548
673,0.6,1.6,131.8,120.0,0.5957,515.99,43.12,fair,517.6470588235294,1.0,67.05223102182613,45.882352941176464,400.0,1.0,123.59367297273997,117.64705882352939,0.93181967742555,0.0736934887970081
674,0.6,1.09,175.5,86.7,0.6099,519.02,34.85,good,518.8235294117648,1.0,59.02118253906943,36.47058823529409,400.0,1.0,125.25988400988815,118.82352941176475,0.8862211464990742,0.07133098585844758
675,0.6,1.21,117.3,70.0,0.6089,516.21,39.49,good,516.4705882352941,1.0,64.45336803792536,43.52941176470591,400.0,1.0,122.9025751444466,116.47058823529414,0.8798178428663898,0.06686598374127808
676,0.94,0.76,128.0,227.7,0.8784,511.9,23.68,excellent,511.7647058823529,1.0,39.24374059029897,23.529411764705856,400.0,1.0,118.25817709907743,111.76470588235293,0.8824848840753119,0.05145647635284865
677,0.6,0.96,139.1,186.7,0.6065,518.77,34.82,good,516.4705882352941,1.0,58.815370965312425,37.64705882352945,400.0,1.0,124.98282630093172,116.47058823529414,0.7957937149819528,0.06741109773925252
678,0.6,1.6,182.7,203.3,0.5129,520.47,43.49,fair,525.8823529411765,1.0,75.381927334232,54.117647058823536,400.0,1.0,126.20025240816037,125.88235294117646,0.9369550843297804,0.10891883679722647
679,1.61,0.81,127.2,199.3,0.715,510.25,39.15,good,510.5882352941177,1.0,63.68756791933065,39.99999999999994,400.0,1.0,118.37799134184729,110.58823529411768,0.8918260512591316,0.08944067858106844
680,0.95,1.03,160.4,244.2,0.92,512.71,21.38,excellent,514.1176470588235,1.0,33.20316499963422,21.176470588235247,400.0,1.0,120.02082956721095,114.11764705882354,0.9833301650370738,0.03485348441491383
681,0.76,0.83,153.6,170.0,0.92,513.03,25.39,excellent,514.1176470588235,1.0,36.23067195980906,24.70588235294116,400.0,1.0,120.75055020692172,114.11764705882354,0.9869539218886919,0.02815600610815199
682,0.6,1.34,182.7,153.3,0.4068,521.55,44.77,fair,515.2941176470588,1.0,76.58837440885034,54.117647058823536,400.0,1.0,127.13176422193622,115.29411764705878,0.7381179941379222,0.09276797541331815
683,2.19,1.24,103.5,181.3,0.5705,514.25,40.92,fair,515.2941176470588,1.0,66.96523918615434,43.52941176470591,400.0,1.0,127.61813840528795,115.29411764705878,0.922979785844119,0.08994044569399037
684,1.93,0.99,113.1,121.0,0.6088,511.46,40.96,good,508.2352941176471,1.0,64.8109653151252,44.70588235294116,400.0,1.0,118.91051326372342,108.23529411764707,0.7701049088510802,0.07677494248204761
685,0.65,0.76,116.4,107.5,0.8776,514.33,27.05,excellent,515.2941176470588,1.0,42.21253205576498,27.058823529411768,400.0,1.0,120.46669420692604,115.29411764705878,0.9569275522224429,0.058791031375848214
686,0.84,0.8,175.0,231.7,0.6954,516.12,29.17,good,517.6470588235294,1.0,50.74718612713537,29.41176470588232,400.0,1.0,122.50625496874797,117.64705882352939,0.9369673403993968,0.07165848857338693
687,1.19,0.85,171.3,82.3,0.7766,515.88,24.66,excellent,515.2941176470588,1.0,44.60581298120582,25.882352941176464,400.0,1.0,126.3348009587481,115.29411764705878,0.8575491028528117,0.061413626452398264
688,1.9,0.82,132.4,235.9,0.3873,515.08,50.59,poor,514.1176470588235,1.0,101.89492761764919,69.41176470588232,400.0,1.0,115.44735683332054,114.11764705882354,0.84851564804555,0.17629763556014438
689,1.06,1.13,116.6,72.7,0.6075,515.16,35.99,good,512.9411764705883,1.0,63.31128188307703,37.64705882352939,400.0,1.0,108.47691066892597,112.94117647058829,0.7881854063758166,0.0993041198894599
690,0.6,0.96,168.2,186.7,0.5972,517.19,35.39,fair,515.2941176470588,1.0,59.00864204923077,34.117647058823536,400.0,1.0,123.82102985785693,115.29411764705878,0.8187563607665327,0.08478870312214971
691,0.6,1.09,168.2,103.3,0.4445,517.87,42.8,fair,516.4705882352941,1.0,80.90202587528209,48.23529411764707,400.0,1.0,125.94588434501063,116.47058823529414,0.8281824633299666,0.13503269880524527
692,0.6,1.47,146.4,136.7,0.4456,519.6,44.61,fair,521.1764705882354,1.0,79.68573583032943,52.94117647058823,400.0,1.0,126.80819603366871,121.17647058823536,0.9449599794658372,0.0985381370003193
693,0.76,0.83,110.0,186.7,0.7156,514.32,34.34,good,514.1176470588235,1.0,56.47115994314734,32.94117647058829,400.0,1.0,121.87790007207988,114.11764705882354,0.8942192424965144,0.0741901671128902
694,2.14,0.98,143.6,71.0,0.3687,515.82,46.81,poor,518.8235294117648,1.0,86.40463989392408,55.29411764705878,400.0,1.0,115.64660893871562,118.82352941176475,0.9424295407848163,0.1481263270451457
695,1.11,0.8,113.5,206.9,0.7174,512.5,31.64,good,512.9411764705883,1.0,48.239177181100985,30.588235294117567,400.0,1.0,119.10546536562647,112.94117647058829,0.9239986521647239,0.060268875620379705
696,0.6,0.83,146.4,186.7,0.774,516.64,30.83,excellent,517.6470588235294,1.0,46.75770425855097,30.588235294117624,400.0,1.0,119.52111548869638,117.64705882352939,0.981180059862881,0.06586531621059108
697,0.74,0.91,110.7,77.1,0.6164,514.58,38.36,good,512.9411764705883,1.0,61.12410669048438,39.99999999999994,400.0,1.0,122.81664041401523,112.94117647058829,0.8276841917591059,0.06655661572333496
698,0.6,1.34,182.7,136.7,0.4635,518.26,41.51,fair,522.3529411764706,1.0,77.63105745832019,48.235294117647015,400.0,1.0,124.25465056899475,122.35294117647061,0.9930311762625881,0.10343485197163335
699,0.6,0.7,168.2,170.0,0.661,516.9,30.66,good,517.6470588235294,1.0,49.07859902754363,31.764705882352985,400.0,1.0,127.4965306658489,117.64705882352939,0.9211279728670215,0.05606632891790815
700,0.63,0.98,179.0,105.0,0.4771,518.93,42.57,fair,518.8235294117648,1.0,75.1349280629225,49.41176470588232,400.0,1.0,128.09211183709675,118.82352941176475,0.9058993388393506,0.10606624029407974
701,0.87,0.68,188.0,112.8,0.6415,516.22,32.19,good,514.1176470588235,1.0,50.588258606223235,32.94117647058829,400.0,1.0,125.48955373121188,114.11764705882354,0.8087599544838415,0.05435537891968981
702,0.6,1.09,175.5,186.7,0.5287,518.73,36.65,fair,518.8235294117648,1.0,64.43438791223527,37.64705882352939,400.0,1.0,127.52684679164093,118.82352941176475,0.877261231306972,0.09537952345910371
